store_name,item_code,item_barcode,description,category,department,sub_department,section,quantity,total_sales,rrp,supplier,date_of_sale,unit_price,price_diff,z_score,is_outlier
NANYUKI,440286,6702398201629,DFL SANTA MARIA E/VIRGIN OLIVE OIL 1L,FOODS,COOKING OILS AND FATS,OLIVE OIL,OLIVE OIL EXTRA VIRGIN,1.0,1806.034057617188,2024.89,DEBENHAM &  FEAR LTD,2025-09-24,1806.034057617188,-218.85594238281215,-3.9836301647214,True
NANYUKI,450464,3570215085138,KENTASTE COCONUT OIL 1L,FOODS,COOKING OILS AND FATS,COCONUT OIL,VIRGIN COCONUT OIL,2.0,2481.033935546875,1025.34,CHANDARIA INDUSTRIES LIMITED,2025-09-27,1240.5169677734375,215.17696777343758,3.9133576922000524,True
NANYUKI,506123,647909212537,FD-RCK M&M'S PEANUT 200G,FOODS,CONFECTIONERIES,CHOCOLATE,CHOCO SNACK,1.0,741.3792724609375,568.1,RADBONE CLARK KENYA-GUM,2025-09-27,741.3792724609375,173.27927246093748,3.151052384529493,True
NANYUKI,525078,7,FD-CBL ROASTED SALTED BIG PEANUTS,FOODS,SNACK FOODS,NUTS AND SEEDS,PEANUTS,0.2000000029802322,120.6896362304688,430.21,CEREAL BOX LIMITED,2025-09-22,603.4481721602656,173.2381721602656,3.150304587374653,True
NANYUKI,654458,9386269507191,FD-MEGA FRY PURE MOUNTAIN CANOLA OIL 5L,FOODS,COOKING OILS AND FATS,COOKING OIL,CANOLA OIL,1.0,1474.136962890625,1263.08,,2025-09-27,1474.136962890625,211.05696289062507,3.838396490483079,True
NANYUKI,675805,5757001765275,PC PERFECT CARE ADULT PANTS XLARGE,PERSONAL CARE,DIAPERS AND WIPES,ADULT DIAPERS,ADULT DIAPER PANTS,3.0,2820.0,1125.91,DOUBLE PERFECT CARE LTD,2025-09-27,940.0,-185.91000000000008,-3.384197032247092,True
NANYUKI,677715,6031009086312,HC-HARPIC P/PLUS ORG1LTWIN PACK(SAVE 500,HOMECARE,CLEANERS & POLISH,TOILET & SEPTIC CARE,TOILET CLEANER,2.0,3103.447998046875,1982.1,TOWFIQ (K) LIMITED,2025-09-24,1551.7239990234375,-430.3760009765624,-7.832120210346821,True
NANYUKI,686829,588496066984,PC-SOFTCARE DIAPER JB SPACE XL 60 PACK,PERSONAL CARE,DIAPERS AND WIPES,BABY DIAPERS,BABY DIAPER TAPED,1.0,1490.516967773438,1726.87,SOFTCARE KENYA LIMITED,2025-09-28,1490.516967773438,-236.35303222656194,-4.301980001322071,True
MFANGANO,230251,9212146356937,PC-HKL-PAMPERS PANTS JUNIOR UNISEX 4*24,PERSONAL CARE,DIAPERS AND WIPES,BABY DIAPERS,BABY DIAPER PANTS,1.0,990.5172119140625,823.87,HASBAH KENYA LTD,2025-09-27,990.5172119140625,166.6472119140625,3.030385724514736,True
MFANGANO,230254,7044655454474,PC-HKL-PAMPERS PANTS JUNIOR UNISEX 3 X46,PERSONAL CARE,DIAPERS AND WIPES,BABY DIAPERS,BABY DIAPER PANTS,1.0,1895.68896484375,1381.75,HASBAH KENYA LTD,2025-09-27,1895.68896484375,513.93896484375,9.349166378054118,True
MFANGANO,230285,5703073428452,PC-HKL-PAMPERS NEWBORNÂ  SIZE 1 HCÂ  2*34,PERSONAL CARE,DIAPERS AND WIPES,BABY DIAPERS,BABY DIAPER TAPED,1.0,990.5172119140625,1172.7,HASBAH KENYA LTD,2025-09-23,990.5172119140625,-182.18278808593755,-3.3163824805465563,True
MFANGANO,230362,2494104091883,PC-HML SOFTCARE  GOLD H/COUNT JUNIORXL36,PERSONAL CARE,DIAPERS AND WIPES,BABY DIAPERS,BABY DIAPER TAPED,1.0,956.034423828125,1147.59,SOFTCARE KENYA LIMITED,2025-09-26,956.034423828125,-191.55557617187492,-3.4869151566827963,True
MFANGANO,230370,6453019377038,PC-HML SOFTCARE PREMIUM JUMBO MIDI M72/M,PERSONAL CARE,DIAPERS AND WIPES,BABY DIAPERS,BABY DIAPER TAPED,1.0,1353.447998046875,1156.95,SOFTCARE KENYA LIMITED,2025-09-24,1353.447998046875,196.49799804687495,3.5735042072249925,True
MFANGANO,280418,3675510145629,HC-CAN PRIDE DISHWASHING LIQUID 5L,HOMECARE,CLEANERS & POLISH,DISHWASHING,DISHWASHING LIQUID,1.0,724.1378784179688,520.48,CANON CHEMICALS  LIMITED,2025-09-28,724.1378784179688,203.65787841796873,3.703774255934394,True
MFANGANO,440097,3093362770718,KAP RINA VEGETABLE OIL 5L,FOODS,COOKING OILS AND FATS,COOKING OIL,VEGETABLE OIL,50.0,51680.99938964844,818.51,KAPA OIL REFINERIES LTD,2025-09-28,1033.6199877929687,215.1099877929687,3.912139028637814,True
MFANGANO,440110,7365752667554,BID GOLDEN FRY COOKING OIL 5L,FOODS,COOKING OILS AND FATS,COOKING OIL,VEGETABLE OIL,23.0,23773.25964355469,1279.46,BIDCO AFRICA LIMITED,2025-09-24,1033.619984502378,-245.84001549762206,-4.474590395458793,True
MFANGANO,440220,9955565578163,FD-GAK PIKA FAT YELLOW 10KG,FOODS,COOKING OILS AND FATS,COOKING FATS,YELLOW FAT,1.0,2258.6201171875,2878.15,GOLDEN AFRICA KENYA LIMITED,2025-09-26,2258.6201171875,-619.5298828125001,-11.273670085931633,True
MFANGANO,550107,4750533069939,HC-TKL DETTOL ANTISEPTIC LIQUID 1L,HOMECARE,CLEANERS & POLISH,STERILIZING PRODUCTS,ANTISEPTIC,1.0,2112.068115234375,2476.6,TOWFIQ (K) LIMITED,2025-09-27,2112.068115234375,-364.5318847656249,-6.634123067733116,True
MFANGANO,575004,2430433665006,PC-NIPNAP BABY DIAPERS H/C MINI 48s,PERSONAL CARE,DIAPERS AND WIPES,BABY DIAPERS,BABY DIAPER TAPED,2.0,1808.62060546875,1174.26,SAI PHARMACEUTICALS KENYA LIMITED,2025-09-22,904.310302734375,-269.949697265625,-4.913252671293173,True
MFANGANO,600083,6487154540432,HC-KAP TOSS DETERGENT BLUE 3.5KG,HOMECARE,SOAPS AND DETERGENTS,HAND WASH DETERGENT,HAND WASH POWDER,1.0,996.5516967773438,1172.77,KAPA OIL REFINERIES LTD,2025-09-25,996.5516967773438,-176.21830322265623,-3.2078619895055245,True
MFANGANO,652579,4066193030124,FD-KAP-POSTMAN VEGETABLE OIL 10 LITRES,FOODS,COOKING OILS AND FATS,COOKING OIL,VEGETABLE OIL,2.0,4137.93017578125,2591.06,KAPA OIL REFINERIES LTD,2025-09-27,2068.965087890625,-522.094912109375,-9.500894882767703,True
KILIMANI,230015,7663636834248,PC-KIM HUGGIES DRY SIZE5 56S,PERSONAL CARE,DIAPERS AND WIPES,BABY DIAPERS,BABY DIAPER TAPED,1.0,1464.655029296875,1673.99,KIM-FAY EAST AFRICA LIMITED,2025-09-22,1464.655029296875,-209.334970703125,-3.8104013703575914,True
KILIMANI,230039,2768955890216,PC-HKL-PAMPERS JUNIOR UNISEX JP 3*48,PERSONAL CARE,DIAPERS AND WIPES,BABY DIAPERS,BABY DIAPER TAPED,2.0,3791.3779296875,2443.09,HASBAH KENYA LTD,2025-09-25,1895.68896484375,-547.4010351562501,-9.961325743494351,True
KILIMANI,230127,3231550672046,PC-HKL-PAMPERS MINI UNISEX JP 3*62,PERSONAL CARE,DIAPERS AND WIPES,BABY DIAPERS,BABY DIAPER TAPED,1.0,1895.68896484375,1490.3,HASBAH KENYA LTD,2025-09-27,1895.68896484375,405.38896484375005,7.374159387086016,True
KILIMANI,230251,1649756067292,PC-HKL-PAMPERS PANTS JUNIOR UNISEX 4*24,PERSONAL CARE,DIAPERS AND WIPES,BABY DIAPERS,BABY DIAPER PANTS,2.0,1981.034423828125,1272.51,HASBAH KENYA LTD,2025-09-27,990.5172119140625,-281.9927880859375,-5.13237002332432,True
KILIMANI,230297,8730383669409,PC-HKL-PAMPERS PANTS JR U/SEX JP3*48-SZ6,PERSONAL CARE,DIAPERS AND WIPES,BABY DIAPERS,BABY DIAPER PANTS,2.0,3446.551025390625,2040.8,HASBAH KENYA LTD,2025-09-24,1723.2755126953125,-317.52448730468745,-5.778849566005177,True
KILIMANI,230363,2359210489329,PC-HML SOFTCARE GOLD H/COUNT MADI M42,PERSONAL CARE,DIAPERS AND WIPES,BABY DIAPERS,BABY DIAPER TAPED,1.0,723.2758178710938,934.69,SOFTCARE KENYA LIMITED,2025-09-25,723.2758178710938,-211.4141821289063,-3.8482314680233567,True
KILIMANI,230369,4422942190973,PC-HML SOFTCARE PREMIUM JUMBOMAXIL64/L56,PERSONAL CARE,DIAPERS AND WIPES,BABY DIAPERS,BABY DIAPER TAPED,1.0,1093.964965820312,777.51,SOFTCARE KENYA LIMITED,2025-09-28,1093.964965820312,316.45496582031205,5.756054644515399,True
KILIMANI,231395,2739350852036,PC-MOLFIX PANTS ELARGE 44+4*4 JUMBO,PERSONAL CARE,DIAPERS AND WIPES,BABY DIAPERS,BABY DIAPER PANTS,1.0,1550.862060546875,1198.59,HAYAT KIMYA KENYA HYGIENIC PRODUCTS LIMITED,2025-09-28,1550.862060546875,352.2720605468751,6.407726800030174,True
KILIMANI,231398,9789593242369,PC-HML SOFTCARE PREMIUM JUMBO JUNIOUR 51,PERSONAL CARE,DIAPERS AND WIPES,BABY DIAPERS,BABY DIAPER TAPED,1.0,1353.447998046875,1665.57,SOFTCARE KENYA LIMITED,2025-09-23,1353.447998046875,-312.12200195312494,-5.680554344098786,True
KILIMANI,280231,9856048681860,HC- TOPEX VALUE PACK 1.5L,HOMECARE,SOAPS AND DETERGENTS,BLEACH,VALUE PACK,2.0,2206.89599609375,839.25,SUPERSLEEK LIMITED,2025-09-24,1103.447998046875,264.197998046875,4.805268125129558,True
KILIMANI,280418,1144385577815,HC-CAN PRIDE DISHWASHING LIQUID 5L,HOMECARE,CLEANERS & POLISH,DISHWASHING,DISHWASHING LIQUID,2.0,1448.275756835938,927.46,CANON CHEMICALS  LIMITED,2025-09-25,724.137878417969,-203.32212158203106,-3.701000918493962,True
KILIMANI,370536,8692806379711,FD-PEP PASSION DRINK 5L,FOODS,JUICES AND CARBONATES,NON CARBONATED DRINKS,CORDIALS,1.0,671.5516967773438,871.39,PREMIER FOODS LIMITED,2025-09-28,671.5516967773438,-199.83830322265624,-3.6376147774066445,True
KILIMANI,401436,1204708553411,HC-HKL ARIEL LIQUID AUTO WASH 3L ORG,HOMECARE,SOAPS AND DETERGENTS,MACHINE WASH DETERGENT,MACHINE WASH LIQUID,1.0,1421.551025390625,1253.83,HASBAH KENYA LTD,2025-09-22,1421.551025390625,167.72102539062507,3.0499231646179776,True
KILIMANI,410820,5128067064901,FD-POL LINDT SWISS CLASSICWHITE CHOC100G,FOODS,CONFECTIONERIES,CHOCOLATE,PREMIUM CHOCO,1.0,659.4827270507812,853.08,HASBAH KENYA LTD,2025-09-22,659.4827270507812,-193.5972729492188,-3.5240626961456356,True
KILIMANI,421114,63463314031,FD-DFL TABASCO RED PEPPER SAUCE 150ML,FOODS,SEASONING & CONDIMENTS,SAUCES,HOT SAUCES,1.0,1012.931030273438,829.2,DEBENHAM &  FEAR LTD,2025-09-24,1012.931030273438,183.7310302734379,3.34121631587536,True
KILIMANI,440059,3775761964962,POP FRESH FRI COOKING OIL 10L,FOODS,COOKING OILS AND FATS,COOKING OIL,VEGETABLE OIL,1.0,2271.551025390625,2773.26,PWANI OIL PRODUCTS LTD,2025-09-26,2271.551025390625,-501.7089746093752,-9.129984066738794,True
KILIMANI,440069,3764476280133,BID ELIANTO CORN OIL 20L,FOODS,COOKING OILS AND FATS,COOKING OIL,CORN OIL,1.0,8735.34375,9350.42,BIDCO AFRICA LIMITED,2025-09-24,8735.34375,-615.0762500000001,-11.192638709239855,True
KILIMANI,440081,6581000030565,POP FRESH FRI OIL 5L,FOODS,COOKING OILS AND FATS,COOKING OIL,VEGETABLE OIL,2.0,2289.654052734375,1393.46,PWANI OIL PRODUCTS LTD,2025-09-22,1144.8270263671875,-248.63297363281254,-4.525406718282214,True
KILIMANI,440114,6460127877082,KAP RINSUN SUNFLOWER OIL 3L,FOODS,COOKING OILS AND FATS,COOKING OIL,SUNFLOWER OIL,1.0,890.5172119140625,626.12,KAPA OIL REFINERIES LTD,2025-09-27,890.5172119140625,264.3972119140625,4.808892710854046,True
KILIMANI,440115,5479608235839,BID ELIANTO CORN OIL 2LT,FOODS,COOKING OILS AND FATS,COOKING OIL,CORN OIL,3.0,3095.68798828125,1297.37,BIDCO AFRICA LIMITED,2025-09-22,1031.89599609375,-265.4740039062499,-4.831819915197408,True
KILIMANI,440168,157771916796,KAP RINSUN SUNFLOWER 5LTRS,FOODS,COOKING OILS AND FATS,COOKING OIL,SUNFLOWER OIL,9.0,11932.75854492188,1082.51,KAPA OIL REFINERIES LTD,2025-09-24,1325.8620605468757,243.3520605468757,4.425987864459058,True
KILIMANI,450379,87252638,FD-HKL NUTELLA 750G,FOODS,BREAKFAST,CHOCOLATE SPREADS,CHOCOLATE SPREADS,4.0,5020.68798828125,1476.7,HASBAH KENYA LTD,2025-09-27,1255.1719970703125,-221.52800292968755,-4.03224682303894,True
KILIMANI,460792,8,FR-CBL-CASSAVA CRISPS CHILLI 1 KG,FOODS,SNACK FOODS,CRISPS,SPECIAL CRISPS,0.1749999970197678,244.3964233398438,1170.15,CEREAL BOX LIMITED,2025-09-24,1396.551014296515,226.40101429651486,4.117572987916578,True
KILIMANI,501154,6911248822403,FD- YANKEE ROASTED CASHEWNUTS 400G,FOODS,SNACK FOODS,NUTS AND SEEDS,CASHEW NUTS,1.0,836.206787109375,1053.55,DELUXE FOOD INDUSTRIES LTD,2025-09-25,836.206787109375,-217.34321289062495,-3.9561068913679835,True
KILIMANI,536560,558737470781,FD-WKL-DRY ROASTED&SALTED MACADAMIA 250G,FOODS,SNACK FOODS,NUTS AND SEEDS,MACADAMIA,2.0,1517.2412109375,574.83,WISH KENYA LIMITED,2025-09-25,758.62060546875,183.79060546874996,3.3423002534822652,True
KILIMANI,550107,4652918297382,HC-TKL DETTOL ANTISEPTIC LIQUID 1L,HOMECARE,CLEANERS & POLISH,STERILIZING PRODUCTS,ANTISEPTIC,1.0,2112.068115234375,2334.45,TOWFIQ (K) LIMITED,2025-09-25,2112.068115234375,-222.38188476562482,-4.047782729030987,True
KILIMANI,556503,4529112916755,HC-TKL-HARPIC TECHNO LEMON 1000ML,HOMECARE,CLEANERS & POLISH,TOILET & SEPTIC CARE,TOILET CLEANER,1.0,991.3792724609375,779.87,TOWFIQ (K) LIMITED,2025-09-25,991.3792724609375,211.5092724609375,3.8466260120256752,True
KILIMANI,600047,9470962697942,HC-UNI SUNLIGHT DESTINY YELLOW 3.5KG PKT,HOMECARE,SOAPS AND DETERGENTS,HAND WASH DETERGENT,HAND WASH POWDER,1.0,1060.343994140625,791.47,UNILEVER KENYA LIMITED,2025-09-27,1060.343994140625,268.873994140625,4.890345278283826,True
KILIMANI,600352,5251324261039,HC- GBK PERSIL MACHINE WASH 3KG(REG),HOMECARE,SOAPS AND DETERGENTS,MACHINE WASH DETERGENT,MACHINE WASH POWDER,2.0,3446.550048828125,2139.66,GREENBELT DISTRIBUTORS LIMITED,2025-09-23,1723.2750244140625,-416.38497558593735,-7.5775612701598405,True
KILIMANI,600607,4520115780699,HC-KAP KAPA RONO IDP WHITE 10KG,HOMECARE,SOAPS AND DETERGENTS,HAND WASH DETERGENT,HAND WASH POWDER,3.0,3400.859985351562,884.04,KAPA OIL REFINERIES LTD,2025-09-24,1133.6199951171873,249.5799951171873,4.539301676671471,True
KILIMANI,601088,7095859744284,HC-GDL PERSIL MACHINE GEL REGULAR 3L,HOMECARE,SOAPS AND DETERGENTS,MACHINE WASH DETERGENT,MACHINE WASH LIQUID,1.0,1895.68896484375,2156.77,GREENBELT DISTRIBUTORS LIMITED,2025-09-26,1895.68896484375,-261.08103515625,-4.751892287446562,True
KILIMANI,601294,9053838716558,HC-HTB SOSOFT LUXURY 5L,HOMECARE,SOAPS AND DETERGENTS,FABRIC SOFTENER,DILUTE,1.0,900.8619995117188,663.07,HACO INDUSTRIES KENYA LTD,2025-09-24,900.8619995117188,237.7919995117187,4.3248256404641765,True
KILIMANI,601334,5076289264447,HC-GDL PERSIL MACHINE WASH LAV 1.5KG,HOMECARE,SOAPS AND DETERGENTS,MACHINE WASH DETERGENT,MACHINE WASH POWDER,1.0,688.7930908203125,515.2,GREENBELT DISTRIBUTORS LIMITED,2025-09-25,688.7930908203125,173.59309082031245,3.156762135369288,True
KILIMANI,601337,8518512437162,HC-GBK PERSIL H/WASH LAV 3.5KG,HOMECARE,SOAPS AND DETERGENTS,HAND WASH DETERGENT,HAND WASH POWDER,1.0,1206.034057617188,1560.5,GREENBELT DISTRIBUTORS LIMITED,2025-09-24,1206.034057617188,-354.46594238281205,-6.450978833953866,True
KILIMANI,601361,9287660636021,HC-UNI WASH POWDER AUTOWASH 4.5KG,HOMECARE,SOAPS AND DETERGENTS,MACHINE WASH DETERGENT,MACHINE WASH POWDER,1.0,2326.72412109375,2798.73,UNILEVER KENYA LIMITED,2025-09-22,2326.72412109375,-472.00587890625,-8.589552729409757,True
KILIMANI,653033,5716588808829,HC-ARIEL LS FLORAL 3KG,HOMECARE,SOAPS AND DETERGENTS,HAND WASH DETERGENT,HAND WASH POWDER,1.0,1723.275024414062,1892.91,HASBAH KENYA LTD,2025-09-28,1723.275024414062,-169.63497558593804,-3.088081997738118,True
KILIMANI,655383,6226564648545,FD-SESIA HONEY JAR 1 KG,FOODS,BREAKFAST,HONEY,NATURAL HONEY,1.0,685.3447875976562,889.12,SESIA LIMITED,2025-09-24,685.3447875976562,-203.77521240234375,-3.70924465444662,True
KILIMANI,657718,3,WS-MSAFI WASHING POWDER 500G LAVENDER,HOMECARE,SOAPS AND DETERGENTS,HAND WASH DETERGENT,HAND WASH POWDER,1.0,1030.171997070312,862.65,BIDCO AFRICA LIMITED,2025-09-26,1030.171997070312,167.52199707031207,3.0463019548158696,True
KILIMANI,657802,8,WS-SALIT COOKING OIL 20L,FOODS,COOKING OILS AND FATS,COOKING OIL,VEGETABLE OIL,1.0,3905.172119140625,4864.62,PWANI OIL PRODUCTS LTD,2025-09-24,3905.172119140625,-959.4478808593749,-17.458289362748395,True
KILIMANI,677715,2982679861004,HC-HARPIC P/PLUS ORG1LTWIN PACK(SAVE 500,HOMECARE,CLEANERS & POLISH,TOILET & SEPTIC CARE,TOILET CLEANER,1.0,1551.723999023438,1345.84,TOWFIQ (K) LIMITED,2025-09-28,1551.723999023438,205.88399902343804,3.7442772845713352,True
KILIMANI,683909,8862577249607,HC-DOWNY BOTTLE SUNRISE FRESH 900ML,HOMECARE,SOAPS AND DETERGENTS,FABRIC SOFTENER,CONCENTRATE,1.0,688.7930908203125,518.55,HASBAH KENYA LTD,2025-09-22,688.7930908203125,170.24309082031255,3.0958107450446173,True
KILIMANI,683954,3344594526763,PC-NIPNAP B&W BABY DIAPERS H/COUNT JNR,PERSONAL CARE,DIAPERS AND WIPES,BABY DIAPERS,BABY DIAPER TAPED,1.0,904.310302734375,1159.08,SAI PHARMACEUTICALS KENYA LIMITED,2025-09-22,904.310302734375,-254.76969726562493,-4.63706099812048,True
KILIMANI,686822,5937694324542,PC-SOFTCARE DIAPER JB SPACE S-80 PACK,PERSONAL CARE,DIAPERS AND WIPES,BABY DIAPERS,BABY DIAPER TAPED,1.0,1490.516967773438,1274.82,SOFTCARE KENYA LIMITED,2025-09-26,1490.516967773438,215.69696777343802,3.9228188035340392,True
KILIMANI,980877,3227687117672,HC-JIK COLORS+JIK REGULAR 1.5L SAVE300,HOMECARE,SOAPS AND DETERGENTS,BLEACH,VALUE PACK,3.0,4215.515991210938,1106.32,TOWFIQ (K) LIMITED,2025-09-24,1405.1719970703127,298.8519970703128,5.435778399991755,True
KISERIAN,230013,4843657306522,PC-KIM HUGGIES DRY SIZE4 60S,PERSONAL CARE,DIAPERS AND WIPES,BABY DIAPERS,BABY DIAPER TAPED,1.0,1464.655029296875,1123.89,KIM-FAY EAST AFRICA LIMITED,2025-09-27,1464.655029296875,340.7650292968749,6.198362754299738,True
KISERIAN,230357,4141557861230,PC-HML SOFTCARE  GOLD H/COUNT MAXI L40,PERSONAL CARE,DIAPERS AND WIPES,BABY DIAPERS,BABY DIAPER TAPED,1.0,956.034423828125,714.16,SOFTCARE KENYA LIMITED,2025-09-25,956.034423828125,241.87442382812503,4.3991030846373755,True
KISERIAN,230397,4354579422915,PC-MOLFIX DAY&NIGHT MAXI L 9.1-15KGS JUM,PERSONAL CARE,DIAPERS AND WIPES,BABY DIAPERS,BABY DIAPER TAPED,1.0,1464.655029296875,1080.76,HAYAT KIMYA KENYA HYGIENIC PRODUCTS LIMITED,2025-09-24,1464.655029296875,383.895029296875,6.9830891616738,True
KISERIAN,231394,4113712864650,PC-MOLFIX PANTS ELARGE 22+4*4 TWIN KE HC,PERSONAL CARE,DIAPERS AND WIPES,BABY DIAPERS,BABY DIAPER PANTS,1.0,861.206787109375,1067.85,HAYAT KIMYA KENYA HYGIENIC PRODUCTS LIMITED,2025-09-24,861.206787109375,-206.6432128906249,-3.761426331226493,True
KISERIAN,280418,6844074846302,HC-CAN PRIDE DISHWASHING LIQUID 5L,HOMECARE,CLEANERS & POLISH,DISHWASHING,DISHWASHING LIQUID,4.0,2896.551513671875,538.22,CANON CHEMICALS  LIMITED,2025-09-28,724.1378784179688,185.91787841796872,3.3810048038867273,True
KISERIAN,286878,1140949320503,HC-HARPIC P/PLUS 500M ORG.T/P SAVE 300,HOMECARE,CLEANERS & POLISH,TOILET & SEPTIC CARE,TOILET CLEANER,2.0,1551.723999023438,557.94,TOWFIQ (K) LIMITED,2025-09-25,775.861999511719,217.92199951171892,3.9633020208369474,True
KISERIAN,405928,567489124941,HC-ARIEL LAVENDAR 3.5KG,HOMECARE,SOAPS AND DETERGENTS,HAND WASH DETERGENT,HAND WASH POWDER,1.0,1162.931030273438,1337.3,HASBAH KENYA LTD,2025-09-25,1162.931030273438,-174.368969726562,-3.1742143931589784,True
KISERIAN,440110,3939489049869,BID GOLDEN FRY COOKING OIL 5L,FOODS,COOKING OILS AND FATS,COOKING OIL,VEGETABLE OIL,3.0,3100.859985351562,1302.46,BIDCO AFRICA LIMITED,2025-09-25,1033.6199951171873,-268.84000488281276,-4.893062434408067,True
KISERIAN,440149,4631205055909,FD-BID COWBOY SPESHELI 2KG,FOODS,COOKING OILS AND FATS,COOKING FATS,YELLOW FAT,1.0,636.206787109375,452.29,BIDCO AFRICA LIMITED,2025-09-28,636.206787109375,183.91678710937498,3.3445960583866063,True
KISERIAN,440235,8035261436706,DFL BORGES EXTRA VIRGIN OIL 750ML,FOODS,COOKING OILS AND FATS,OLIVE OIL,OLIVE OIL EXTRA VIRGIN,1.0,1887.067993164062,1357.73,DEBENHAM &  FEAR LTD,2025-09-27,1887.067993164062,529.337993164062,9.629343149926363,True
KISERIAN,440236,4019361843700,DFL BORGES EXTRA VIRGIN OIL 500ML,FOODS,COOKING OILS AND FATS,OLIVE OIL,OLIVE OIL EXTRA VIRGIN,1.0,1616.379028320312,1324.66,DEBENHAM &  FEAR LTD,2025-09-27,1616.379028320312,291.71902832031196,5.3059979932887735,True
KISERIAN,523342,7861753448480,PC-HUGGIES ULTRA COMFORT PANTS SIZE 6 24,PERSONAL CARE,DIAPERS AND WIPES,BABY DIAPERS,BABY DIAPER PANTS,1.0,990.5172119140625,1257.41,KIM-FAY EAST AFRICA LIMITED,2025-09-26,990.5172119140625,-266.8927880859376,-4.857633905741472,True
KISERIAN,526712,4942917870924,PC-CHN VELVEX CONFORTA ADULT PANTS XTRA,PERSONAL CARE,DIAPERS AND WIPES,ADULT DIAPERS,ADULT DIAPER PANTS,1.0,1065.0,781.44,CHANDARIA INDUSTRIES LIMITED,2025-09-22,1065.0,283.55999999999995,5.157549002297314,True
KISERIAN,575003,1444358096978,PC-NIPNAP BABY DIAPERS H/COUNT MIDI 44s,PERSONAL CARE,DIAPERS AND WIPES,BABY DIAPERS,BABY DIAPER TAPED,1.0,904.310302734375,684.22,SAI PHARMACEUTICALS KENYA LIMITED,2025-09-28,904.310302734375,220.09030273437497,4.00275309428959,True
KISERIAN,600047,3188843557043,HC-UNI SUNLIGHT DESTINY YELLOW 3.5KG PKT,HOMECARE,SOAPS AND DETERGENTS,HAND WASH DETERGENT,HAND WASH POWDER,1.0,1060.343994140625,777.64,UNILEVER KENYA LIMITED,2025-09-27,1060.343994140625,282.703994140625,5.14197445087792,True
KISERIAN,601335,2026872742828,HC-GDL PERSIL MACHINE WASH LAV 3KG,HOMECARE,SOAPS AND DETERGENTS,MACHINE WASH DETERGENT,MACHINE WASH POWDER,1.0,1723.275024414062,2164.42,GREENBELT DISTRIBUTORS LIMITED,2025-09-28,1723.275024414062,-441.144975585938,-8.028055725216234,True
KISERIAN,677656,9648066817487,FD-WEETABIX WEETOS 420GMS,FOODS,BREAKFAST,BREAKFAST CEREALS,CEREAL POPS,2.0,1198.275756835938,778.73,WEETABIX EAST AFRICA LIMITED,2025-09-26,599.137878417969,-179.59212158203104,-3.2692467416568074,True
KISERIAN,980877,1030831116196,HC-JIK COLORS+JIK REGULAR 1.5L SAVE300,HOMECARE,SOAPS AND DETERGENTS,BLEACH,VALUE PACK,1.0,1405.171997070312,1574.12,TOWFIQ (K) LIMITED,2025-09-27,1405.171997070312,-168.94800292968785,-3.0755829116146907,True
EMBAKASI,230013,8882818225107,PC-KIM HUGGIES DRY SIZE4 60S,PERSONAL CARE,DIAPERS AND WIPES,BABY DIAPERS,BABY DIAPER TAPED,1.0,1464.655029296875,1651.45,KIM-FAY EAST AFRICA LIMITED,2025-09-24,1464.655029296875,-186.79497070312505,-3.4002985829193513,True
EMBAKASI,230033,41298840544,PC-HKL-PAMPERS MAXI UNISEX JP 3*56,PERSONAL CARE,DIAPERS AND WIPES,BABY DIAPERS,BABY DIAPER TAPED,1.0,1895.68896484375,2079.19,HASBAH KENYA LTD,2025-09-28,1895.68896484375,-183.50103515625005,-3.340367254196399,True
EMBAKASI,230416,9013467064359,PC-PAMPERS MAIN-LINE U/SEX JP2X44 -SZ6,PERSONAL CARE,DIAPERS AND WIPES,BABY DIAPERS,BABY DIAPER TAPED,1.0,1895.68896484375,1698.94,HASBAH KENYA LTD,2025-09-27,1895.68896484375,196.74896484374995,3.578070408775697,True
EMBAKASI,280424,1555339838454,HC-CAN PRIDE DISHWASHING LIQUID 20L,HOMECARE,CLEANERS & POLISH,DISHWASHING,DISHWASHING LIQUID,2.0,5258.6201171875,3187.79,CANON CHEMICALS  LIMITED,2025-09-26,2629.31005859375,-558.47994140625,-10.16290029251351,True
EMBAKASI,286880,3514247282475,HC-PZC ROBERTS ANTISEPTIC 1L,HOMECARE,CLEANERS & POLISH,STERILIZING PRODUCTS,ANTISEPTIC,1.0,1336.2060546875,1683.79,PZ CUSSONS EAST AFRICA LTD,2025-09-24,1336.2060546875,-347.58394531249996,-6.3257647176416745,True
EMBAKASI,286881,9574573122346,HC-PZC MORNING FRESH DISHWASH LIQUID 4L,HOMECARE,CLEANERS & POLISH,DISHWASHING,DISHWASHING LIQUID,1.0,1034.482055664062,839.33,PZ CUSSONS EAST AFRICA LTD,2025-09-27,1034.482055664062,195.152055664062,3.549015532738619,True
EMBAKASI,407583,6318503977746,HC-PERSIL MCHN WASH LIQUID GEL LVD 3LTR,HOMECARE,SOAPS AND DETERGENTS,MACHINE WASH DETERGENT,MACHINE WASH LIQUID,1.0,1895.68896484375,1565.52,GREENBELT DISTRIBUTORS LIMITED,2025-09-23,1895.68896484375,330.16896484375,6.005573243736216,True
